Date,Ward,Temp,Humidity,Rainfall,Wind_Speed,Dew_Point,pH,Turbidity,Dissolved_Oxygen,BOD,Qi_pH,Qi_Turbidity,Qi_Dissolved_Oxygen,Qi_BOD,WQI,Reported_Cases,Disease_Type,Hospital_Admissions,Fatalities
2025-02-07,Ward-7,37.5,45.1,80.8,31.0,6.6,6.58,5.82,7.89,2.01,-28.0,116.40000000000002,69.89583333333333,67.0,54.98858333333334,29,Dengue,56,7
2025-02-07,Ward-7,37.5,45.1,80.8,31.0,6.6,6.58,5.82,7.89,2.01,-28.0,116.40000000000002,69.89583333333333,67.0,54.98858333333334,16,Malaria,36,9
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.92,3.69,8.99,4.71,-5.3333333333333375,73.8,58.4375,157.0,74.46341666666666,98,Cholera,25,3
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.92,3.69,8.99,4.71,-5.3333333333333375,73.8,58.4375,157.0,74.46341666666666,29,Dengue,56,7
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.92,3.69,8.99,4.71,-5.3333333333333375,73.8,58.4375,157.0,74.46341666666666,16,Malaria,36,9
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.75,2.69,5.13,2.88,-16.666666666666664,53.8,98.64583333333331,96.0,65.36091666666667,98,Cholera,25,3
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.75,2.69,5.13,2.88,-16.666666666666664,53.8,98.64583333333331,96.0,65.36091666666667,29,Dengue,56,7
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.75,2.69,5.13,2.88,-16.666666666666664,53.8,98.64583333333331,96.0,65.36091666666667,16,Malaria,36,9
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.58,5.82,7.89,2.01,-28.0,116.40000000000002,69.89583333333333,67.0,54.98858333333334,98,Cholera,25,3
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.58,5.82,7.89,2.01,-28.0,116.40000000000002,69.89583333333333,67.0,54.98858333333334,29,Dengue,56,7
2025-02-07,Ward-7,22.2,28.8,5.5,39.5,22.4,6.58,5.82,7.89,2.01,-28.0,116.40000000000002,69.89583333333333,67.0,54.98858333333334,16,Malaria,36,9
2025-02-18,Ward-7,12.3,28.3,59.4,14.3,25.0,7.0,3.3,8.85,1.88,0.0,65.99999999999999,59.895833333333336,62.66666666666666,48.47125,27,Cholera,27,2
2025-02-19,Ward-7,10.7,93.3,5.2,11.7,26.6,7.17,5.38,8.26,4.18,11.333333333333329,107.6,66.04166666666667,139.33333333333334,81.17683333333335,51,Dengue,40,3
2025-02-20,Ward-7,12.6,62.5,105.8,26.1,26.4,6.94,4.95,8.39,3.08,-3.999999999999974,99.0,64.6875,102.66666666666666,65.70041666666667,116,Flu,69,7
2025-03-03,Ward-7,31.6,35.6,55.6,3.5,6.3,6.87,4.93,4.72,1.22,-8.66666666666666,98.6,102.91666666666666,40.66666666666666,60.247666666666674,38,Typhoid,58,0
2025-03-05,Ward-7,27.1,32.3,61.3,41.6,21.0,6.82,5.72,4.47,3.62,-11.999999999999982,114.4,105.52083333333331,120.66666666666669,85.32775000000001,4,COVID-19,62,4
2025-03-12,Ward-7,17.1,47.0,91.9,5.2,13.9,6.93,1.49,8.1,4.84,-4.666666666666686,29.8,67.70833333333334,161.33333333333331,71.9355,101,Typhoid,57,4
2025-03-30,Ward-7,12.9,88.0,128.5,12.2,16.9,7.07,1.27,8.82,4.26,4.666666666666686,25.4,60.20833333333333,142.0,65.32150000000001,38,Flu,59,0
2025-04-19,Ward-7,17.7,72.7,132.1,44.9,27.4,7.12,2.54,5.14,3.45,8.000000000000007,50.8,98.54166666666669,115.0,75.59216666666669,74,Flu,4,9
2025-04-21,Ward-7,38.2,77.3,132.6,43.7,26.3,7.26,3.65,6.86,4.93,17.33333333333332,73.0,80.62499999999999,164.33333333333334,88.91916666666667,35,Cholera,8,5
2025-04-22,Ward-7,13.5,51.4,55.0,4.9,5.7,7.12,2.32,4.81,4.68,8.000000000000007,46.4,101.97916666666669,155.99999999999997,87.53691666666668,56,Malaria,43,5
2025-04-28,Ward-7,38.1,88.4,154.5,3.7,17.7,7.58,1.7,7.15,4.36,38.66666666666667,34.0,77.60416666666666,145.33333333333334,81.02541666666667,30,Dengue,29,6
2025-05-04,Ward-7,24.4,84.7,25.4,31.9,18.8,6.96,5.7,4.36,1.9,-2.6666666666666687,114.0,106.66666666666669,63.33333333333333,71.65333333333334,15,Malaria,56,9
2025-05-09,Ward-7,34.6,50.4,54.1,38.3,19.7,6.59,3.21,8.06,3.23,-27.333333333333343,64.2,68.12499999999999,107.66666666666669,57.56783333333334,7,Dengue,33,2
2025-05-23,Ward-7,30.2,50.0,179.3,26.6,8.7,6.53,5.54,7.62,4.7,-31.33333333333332,110.8,72.70833333333333,156.66666666666666,79.42216666666667,68,Dengue,8,2
2025-05-28,Ward-7,33.9,85.9,139.1,49.6,24.4,7.14,1.4,6.29,2.12,9.33333333333331,28.0,86.56249999999999,70.66666666666667,55.75124999999999,119,Dengue,34,9
2025-05-28,Ward-7,33.9,85.9,139.1,49.6,24.4,7.14,1.4,6.29,2.12,9.33333333333331,28.0,86.56249999999999,70.66666666666667,55.75124999999999,32,Typhoid,18,0
2025-05-28,Ward-7,33.9,85.9,139.1,49.6,24.4,7.38,1.6,7.92,2.89,25.333333333333325,32.0,69.58333333333333,96.33333333333334,61.325,119,Dengue,34,9
2025-05-28,Ward-7,33.9,85.9,139.1,49.6,24.4,7.38,1.6,7.92,2.89,25.333333333333325,32.0,69.58333333333333,96.33333333333334,61.325,32,Typhoid,18,0
2025-05-28,Ward-7,18.9,51.2,83.4,30.2,28.7,7.14,1.4,6.29,2.12,9.33333333333331,28.0,86.56249999999999,70.66666666666667,55.75124999999999,119,Dengue,34,9
2025-05-28,Ward-7,18.9,51.2,83.4,30.2,28.7,7.14,1.4,6.29,2.12,9.33333333333331,28.0,86.56249999999999,70.66666666666667,55.75124999999999,32,Typhoid,18,0
2025-05-28,Ward-7,18.9,51.2,83.4,30.2,28.7,7.38,1.6,7.92,2.89,25.333333333333325,32.0,69.58333333333333,96.33333333333334,61.325,119,Dengue,34,9
2025-05-28,Ward-7,18.9,51.2,83.4,30.2,28.7,7.38,1.6,7.92,2.89,25.333333333333325,32.0,69.58333333333333,96.33333333333334,61.325,32,Typhoid,18,0
2025-06-23,Ward-7,27.3,29.1,36.2,10.5,16.5,6.87,4.41,8.18,1.29,-8.66666666666666,88.2,66.875,43.0,46.98283333333334,44,Flu,29,2
2025-07-03,Ward-7,12.6,93.5,85.5,42.6,8.7,7.21,4.55,5.15,2.3,13.999999999999998,91.0,98.4375,76.66666666666666,72.57541666666667,2,Cholera,34,6
2025-07-13,Ward-7,22.3,31.0,143.2,36.4,14.0,7.41,1.5,4.73,3.17,27.333333333333343,30.0,102.8125,105.66666666666666,75.35625000000002,65,Cholera,37,8
2025-07-16,Ward-7,15.3,69.0,157.8,12.8,27.8,6.73,2.07,4.82,4.4,-17.99999999999997,41.4,101.875,146.66666666666669,78.3681666666667,63,Malaria,54,0
2025-07-26,Ward-7,30.2,43.5,175.0,25.7,22.4,7.48,1.26,7.2,4.96,32.00000000000003,25.2,77.08333333333333,165.33333333333334,83.57366666666668,78,COVID-19,16,5
2025-07-27,Ward-7,32.1,89.3,191.0,2.3,29.5,7.15,1.27,5.25,3.83,10.000000000000025,25.4,97.39583333333334,127.66666666666666,75.12525000000001,50,COVID-19,26,0
2025-08-05,Ward-7,31.3,31.4,74.0,36.9,14.3,6.97,4.59,5.13,4.32,-2.000000000000017,91.8,98.64583333333331,144.00000000000003,88.10758333333334,106,Typhoid,38,8
2025-08-13,Ward-7,17.0,86.8,131.8,8.2,10.9,6.95,3.88,7.33,2.22,-3.333333333333321,77.60000000000001,75.72916666666667,74.00000000000001,58.150583333333344,7,COVID-19,38,0
2025-08-17,Ward-7,11.0,82.8,127.1,2.5,25.1,7.82,5.54,5.78,3.14,54.666666666666686,110.8,91.875,104.66666666666666,90.29883333333336,55,Cholera,12,6
2025-08-30,Ward-7,14.6,58.6,180.2,21.8,17.9,7.55,4.75,5.92,3.5,36.66666666666665,95.0,90.41666666666669,116.66666666666669,86.67500000000001,89,COVID-19,48,7
2025-08-31,Ward-7,40.3,43.2,34.8,2.2,23.5,6.52,5.91,7.63,1.21,-32.00000000000003,118.2,72.60416666666667,40.33333333333333,47.85074999999999,33,Flu,17,8
2025-09-05,Ward-7,22.1,48.4,112.5,18.6,5.9,7.14,2.35,7.03,2.92,9.33333333333331,47.0,78.85416666666666,97.33333333333331,63.63708333333332,106,COVID-19,62,4
2025-09-06,Ward-7,27.6,77.7,104.7,47.0,23.7,7.05,3.2,8.83,4.73,3.333333333333321,64.0,60.10416666666667,157.66666666666669,75.55541666666667,80,Dengue,50,2
2025-09-09,Ward-7,20.7,37.4,101.9,26.1,7.9,6.65,2.03,8.71,3.4,-23.333333333333307,40.6,61.35416666666666,113.33333333333331,53.95641666666667,46,Cholera,2,8
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,24,Flu,47,4
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,16,Malaria,31,9
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,12,COVID-19,56,3
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,24,Flu,47,4
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,16,Malaria,31,9
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,12,COVID-19,56,3
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,24,Flu,47,4
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,16,Malaria,31,9
2025-09-27,Ward-7,18.9,26.3,177.8,34.6,17.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,12,COVID-19,56,3
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,24,Flu,47,4
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,16,Malaria,31,9
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,12,COVID-19,56,3
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,24,Flu,47,4
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,16,Malaria,31,9
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,12,COVID-19,56,3
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,24,Flu,47,4
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,16,Malaria,31,9
2025-09-27,Ward-7,15.8,92.3,161.3,4.7,7.2,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,12,COVID-19,56,3
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,24,Flu,47,4
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,16,Malaria,31,9
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,6.98,1.07,6.48,3.32,-1.333333333333305,21.4,84.58333333333333,110.66666666666669,62.87566666666668,12,COVID-19,56,3
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,24,Flu,47,4
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,16,Malaria,31,9
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.14,1.75,7.96,3.05,9.33333333333331,35.0,69.16666666666667,101.66666666666666,59.63666666666666,12,COVID-19,56,3
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,24,Flu,47,4
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,16,Malaria,31,9
2025-09-27,Ward-7,27.7,92.4,75.5,42.9,26.9,7.25,1.33,8.21,3.08,16.666666666666664,26.6,66.56249999999999,102.66666666666666,59.300583333333336,12,COVID-19,56,3
2025-09-29,Ward-7,37.5,30.8,41.1,18.9,9.3,7.53,5.71,6.88,2.33,35.33333333333335,114.2,80.41666666666667,77.66666666666667,75.13366666666667,9,Cholera,33,5
2024-01-03,Ward-8,41.9,81.8,25.0,32.1,16.9,7.32,4.12,7.59,4.36,21.33333333333335,82.4,73.02083333333333,145.33333333333334,83.39775000000002,14,Malaria,28,7
2024-01-03,Ward-8,41.9,81.8,25.0,32.1,16.9,7.32,4.12,7.59,4.36,21.33333333333335,82.4,73.02083333333333,145.33333333333334,83.39775000000002,71,COVID-19,46,0
2024-01-03,Ward-8,41.9,81.8,25.0,32.1,16.9,7.4,2.0,7.7,3.61,26.66666666666669,40.0,71.875,120.33333333333334,70.39750000000001,14,Malaria,28,7
2024-01-03,Ward-8,41.9,81.8,25.0,32.1,16.9,7.4,2.0,7.7,3.61,26.66666666666669,40.0,71.875,120.33333333333334,70.39750000000001,71,COVID-19,46,0
2024-01-03,Ward-8,15.7,44.3,78.3,13.3,5.4,7.32,4.12,7.59,4.36,21.33333333333335,82.4,73.02083333333333,145.33333333333334,83.39775000000002,14,Malaria,28,7
2024-01-03,Ward-8,15.7,44.3,78.3,13.3,5.4,7.32,4.12,7.59,4.36,21.33333333333335,82.4,73.02083333333333,145.33333333333334,83.39775000000002,71,COVID-19,46,0
2024-01-03,Ward-8,15.7,44.3,78.3,13.3,5.4,7.4,2.0,7.7,3.61,26.66666666666669,40.0,71.875,120.33333333333334,70.39750000000001,14,Malaria,28,7
2024-01-03,Ward-8,15.7,44.3,78.3,13.3,5.4,7.4,2.0,7.7,3.61,26.66666666666669,40.0,71.875,120.33333333333334,70.39750000000001,71,COVID-19,46,0
2024-01-28,Ward-8,39.2,62.4,40.8,25.6,6.5,7.62,2.49,6.67,3.04,41.333333333333336,49.8,82.60416666666667,101.33333333333334,73.52008333333335,46,Typhoid,69,1
2024-01-30,Ward-8,14.6,32.1,164.3,17.1,11.6,6.87,4.07,7.93,3.15,-8.66666666666666,81.4,69.47916666666667,105.0,64.14025000000001,54,Dengue,0,0
2024-02-02,Ward-8,33.2,49.0,97.0,36.7,22.0,7.04,1.78,7.18,2.06,2.6666666666666687,35.6,77.29166666666667,68.66666666666667,51.78850000000001,100,Flu,64,4
2024-02-06,Ward-8,38.9,41.9,106.4,40.1,15.8,7.21,4.61,4.34,1.78,13.999999999999998,92.2,106.875,59.333333333333336,70.78283333333334,13,Dengue,43,1
2024-02-07,Ward-8,21.9,33.7,57.1,32.4,15.9,7.45,5.1,7.36,3.68,30.00000000000001,102.0,75.41666666666667,122.66666666666669,82.90833333333335,52,Dengue,73,4
2024-02-08,Ward-8,29.1,40.9,59.5,3.7,8.7,7.19,3.3,4.3,4.32,12.666666666666693,65.99999999999999,107.29166666666669,144.00000000000003,90.14583333333336,91,Typhoid,8,3
2024-02-10,Ward-8,13.1,94.1,164.1,48.1,21.6,7.08,5.0,4.42,2.02,5.3333333333333375,100.0,106.04166666666669,67.33333333333333,72.08083333333335,34,Flu,27,2
2024-02-11,Ward-8,27.9,51.0,43.8,48.7,16.2,6.99,5.23,4.81,4.67,-0.6666666666666525,104.6,101.97916666666669,155.66666666666666,94.84891666666668,77,Dengue,25,0
2024-02-15,Ward-8,34.2,55.7,89.1,40.2,27.7,7.14,1.05,4.03,2.49,9.33333333333331,21.000000000000004,110.10416666666669,83.0,66.08875,105,Malaria,42,4
2024-02-26,Ward-8,14.7,92.8,125.7,19.6,15.2,7.48,5.75,4.06,2.72,32.00000000000003,115.0,109.79166666666669,90.66666666666669,88.15583333333335,77,Typhoid,12,4
2024-03-08,Ward-8,40.6,57.3,6.8,6.1,22.5,7.31,3.78,6.32,1.52,20.666666666666643,75.6,86.25,50.66666666666667,60.15433333333333,88,Cholera,6,8
2024-03-10,Ward-8,14.1,84.2,125.1,2.2,27.2,7.19,1.79,5.63,3.52,12.666666666666693,35.8,93.4375,117.33333333333331,73.13675,87,COVID-19,55,2
2024-03-10,Ward-8,14.1,84.2,125.1,2.2,27.2,7.19,1.79,5.63,3.52,12.666666666666693,35.8,93.4375,117.33333333333331,73.13675,62,Dengue,41,3
2024-03-10,Ward-8,14.1,84.2,125.1,2.2,27.2,7.45,4.29,8.25,4.02,30.00000000000001,85.8,66.14583333333334,134.0,80.33758333333336,87,COVID-19,55,2
2024-03-10,Ward-8,14.1,84.2,125.1,2.2,27.2,7.45,4.29,8.25,4.02,30.00000000000001,85.8,66.14583333333334,134.0,80.33758333333336,62,Dengue,41,3
2024-03-10,Ward-8,30.6,85.6,142.9,46.4,27.8,7.19,1.79,5.63,3.52,12.666666666666693,35.8,93.4375,117.33333333333331,73.13675,87,COVID-19,55,2
2024-03-10,Ward-8,30.6,85.6,142.9,46.4,27.8,7.19,1.79,5.63,3.52,12.666666666666693,35.8,93.4375,117.33333333333331,73.13675,62,Dengue,41,3
2024-03-10,Ward-8,30.6,85.6,142.9,46.4,27.8,7.45,4.29,8.25,4.02,30.00000000000001,85.8,66.14583333333334,134.0,80.33758333333336,87,COVID-19,55,2
2024-03-10,Ward-8,30.6,85.6,142.9,46.4,27.8,7.45,4.29,8.25,4.02,30.00000000000001,85.8,66.14583333333334,134.0,80.33758333333336,62,Dengue,41,3
2024-03-11,Ward-8,17.5,43.6,116.3,45.4,13.8,7.5,2.95,7.19,1.74,33.33333333333333,59.00000000000001,77.1875,57.99999999999999,59.25708333333333,114,Malaria,41,2
2024-03-11,Ward-8,17.5,43.6,116.3,45.4,13.8,7.5,2.95,7.19,1.74,33.33333333333333,59.00000000000001,77.1875,57.99999999999999,59.25708333333333,7,Malaria,35,7
2024-03-11,Ward-8,17.5,43.6,116.3,45.4,13.8,6.74,5.25,5.65,3.36,-17.33333333333332,105.0,93.22916666666666,112.0,76.04458333333334,114,Malaria,41,2
2024-03-11,Ward-8,17.5,43.6,116.3,45.4,13.8,6.74,5.25,5.65,3.36,-17.33333333333332,105.0,93.22916666666666,112.0,76.04458333333334,7,Malaria,35,7
2024-03-11,Ward-8,32.7,86.5,68.9,12.4,19.9,7.5,2.95,7.19,1.74,33.33333333333333,59.00000000000001,77.1875,57.99999999999999,59.25708333333333,114,Malaria,41,2
2024-03-11,Ward-8,32.7,86.5,68.9,12.4,19.9,7.5,2.95,7.19,1.74,33.33333333333333,59.00000000000001,77.1875,57.99999999999999,59.25708333333333,7,Malaria,35,7
2024-03-11,Ward-8,32.7,86.5,68.9,12.4,19.9,6.74,5.25,5.65,3.36,-17.33333333333332,105.0,93.22916666666666,112.0,76.04458333333334,114,Malaria,41,2
2024-03-11,Ward-8,32.7,86.5,68.9,12.4,19.9,6.74,5.25,5.65,3.36,-17.33333333333332,105.0,93.22916666666666,112.0,76.04458333333334,7,Malaria,35,7
2024-03-22,Ward-8,33.4,39.3,152.6,41.0,14.6,6.99,4.27,4.98,2.22,-0.6666666666666525,85.39999999999999,100.20833333333331,74.00000000000001,68.30816666666666,87,Malaria,79,4
2024-03-23,Ward-8,31.2,51.4,177.7,15.9,27.1,6.45,1.98,8.38,3.59,-36.66666666666665,39.6,64.79166666666666,119.66666666666666,53.80516666666667,103,COVID-19,67,2
2024-04-06,Ward-8,17.2,67.6,11.1,3.6,12.1,7.06,3.94,8.39,1.8,3.999999999999974,78.8,64.6875,60.0,52.28175,78,Flu,47,4
2024-04-13,Ward-8,32.0,77.8,34.0,1.8,13.7,7.11,3.75,7.92,2.19,7.333333333333354,75.0,69.58333333333333,73.0,57.71166666666667,3,COVID-19,24,1
2024-04-18,Ward-8,30.1,65.3,29.1,33.4,21.9,7.53,4.42,4.9,2.21,35.33333333333335,88.4,101.04166666666669,73.66666666666667,76.89816666666668,14,Flu,66,1
2024-04-18,Ward-8,30.1,65.3,29.1,33.4,21.9,7.53,4.42,4.9,2.21,35.33333333333335,88.4,101.04166666666669,73.66666666666667,76.89816666666668,42,COVID-19,41,2
2024-04-18,Ward-8,30.1,65.3,29.1,33.4,21.9,7.03,1.53,5.85,1.07,2.000000000000017,30.6,91.14583333333334,35.66666666666667,46.312250000000006,14,Flu,66,1
2024-04-18,Ward-8,30.1,65.3,29.1,33.4,21.9,7.03,1.53,5.85,1.07,2.000000000000017,30.6,91.14583333333334,35.66666666666667,46.312250000000006,42,COVID-19,41,2
2024-04-18,Ward-8,32.8,47.3,69.0,27.1,24.6,7.53,4.42,4.9,2.21,35.33333333333335,88.4,101.04166666666669,73.66666666666667,76.89816666666668,14,Flu,66,1
2024-04-18,Ward-8,32.8,47.3,69.0,27.1,24.6,7.53,4.42,4.9,2.21,35.33333333333335,88.4,101.04166666666669,73.66666666666667,76.89816666666668,42,COVID-19,41,2
2024-04-18,Ward-8,32.8,47.3,69.0,27.1,24.6,7.03,1.53,5.85,1.07,2.000000000000017,30.6,91.14583333333334,35.66666666666667,46.312250000000006,14,Flu,66,1
2024-04-18,Ward-8,32.8,47.3,69.0,27.1,24.6,7.03,1.53,5.85,1.07,2.000000000000017,30.6,91.14583333333334,35.66666666666667,46.312250000000006,42,COVID-19,41,2
2024-04-24,Ward-8,30.9,60.8,78.7,48.0,16.7,7.2,3.13,5.81,1.49,13.333333333333345,62.6,91.5625,49.66666666666666,57.98725,27,Malaria,41,1
2024-04-26,Ward-8,19.4,30.1,177.1,28.9,27.8,7.06,2.92,4.6,1.04,3.999999999999974,58.4,104.16666666666669,34.66666666666667,55.34733333333333,56,Flu,2,6
2024-05-02,Ward-8,32.2,33.5,172.4,20.0,25.4,6.71,5.6,6.44,3.25,-19.333333333333336,112.0,85.00000000000001,108.33333333333331,72.9,102,Cholera,31,4
2024-05-02,Ward-8,32.2,33.5,172.4,20.0,25.4,6.71,5.6,6.44,3.25,-19.333333333333336,112.0,85.00000000000001,108.33333333333331,72.9,61,Cholera,20,2
2024-05-02,Ward-8,32.2,33.5,172.4,20.0,25.4,7.13,4.8,8.99,3.44,8.66666666666666,96.0,58.4375,114.66666666666669,69.24208333333334,102,Cholera,31,4
2024-05-02,Ward-8,32.2,33.5,172.4,20.0,25.4,7.13,4.8,8.99,3.44,8.66666666666666,96.0,58.4375,114.66666666666669,69.24208333333334,61,Cholera,20,2
2024-05-02,Ward-8,19.5,74.6,76.8,24.3,14.9,6.71,5.6,6.44,3.25,-19.333333333333336,112.0,85.00000000000001,108.33333333333331,72.9,102,Cholera,31,4
2024-05-02,Ward-8,19.5,74.6,76.8,24.3,14.9,6.71,5.6,6.44,3.25,-19.333333333333336,112.0,85.00000000000001,108.33333333333331,72.9,61,Cholera,20,2
2024-05-02,Ward-8,19.5,74.6,76.8,24.3,14.9,7.13,4.8,8.99,3.44,8.66666666666666,96.0,58.4375,114.66666666666669,69.24208333333334,102,Cholera,31,4
2024-05-02,Ward-8,19.5,74.6,76.8,24.3,14.9,7.13,4.8,8.99,3.44,8.66666666666666,96.0,58.4375,114.66666666666669,69.24208333333334,61,Cholera,20,2
2024-05-05,Ward-8,17.2,58.1,81.0,10.2,18.4,6.78,2.44,4.53,4.89,-14.66666666666665,48.8,104.89583333333334,163.0,85.88591666666667,61,Malaria,66,8
2024-05-10,Ward-8,37.6,93.2,119.5,27.7,6.7,7.7,5.39,4.06,2.73,46.66666666666668,107.79999999999998,109.79166666666669,91.0,90.32383333333334,36,Cholera,21,3
2024-05-16,Ward-8,25.0,82.9,174.1,12.2,21.3,7.15,4.42,8.5,2.84,10.000000000000025,88.4,63.54166666666666,94.66666666666669,64.45483333333335,58,Dengue,46,3
2024-05-25,Ward-8,32.0,80.8,17.6,23.3,19.1,7.45,1.2,8.36,4.95,30.00000000000001,24.0,65.0,165.0,78.74000000000001,112,Malaria,4,5
2024-05-25,Ward-8,32.0,80.8,17.6,23.3,19.1,7.45,1.2,8.36,4.95,30.00000000000001,24.0,65.0,165.0,78.74000000000001,100,Flu,64,5
2024-05-25,Ward-8,32.0,80.8,17.6,23.3,19.1,7.15,4.01,7.77,4.11,10.000000000000025,80.19999999999999,71.14583333333334,137.0,77.58158333333336,112,Malaria,4,5
2024-05-25,Ward-8,32.0,80.8,17.6,23.3,19.1,7.15,4.01,7.77,4.11,10.000000000000025,80.19999999999999,71.14583333333334,137.0,77.58158333333336,100,Flu,64,5
2024-05-25,Ward-8,25.6,53.9,105.6,37.4,10.4,7.45,1.2,8.36,4.95,30.00000000000001,24.0,65.0,165.0,78.74000000000001,112,Malaria,4,5
2024-05-25,Ward-8,25.6,53.9,105.6,37.4,10.4,7.45,1.2,8.36,4.95,30.00000000000001,24.0,65.0,165.0,78.74000000000001,100,Flu,64,5
2024-05-25,Ward-8,25.6,53.9,105.6,37.4,10.4,7.15,4.01,7.77,4.11,10.000000000000025,80.19999999999999,71.14583333333334,137.0,77.58158333333336,112,Malaria,4,5
2024-05-25,Ward-8,25.6,53.9,105.6,37.4,10.4,7.15,4.01,7.77,4.11,10.000000000000025,80.19999999999999,71.14583333333334,137.0,77.58158333333336,100,Flu,64,5
2024-05-26,Ward-8,14.3,93.2,1.2,16.0,11.8,7.25,4.86,8.35,1.85,16.666666666666664,97.2,65.10416666666667,61.66666666666667,58.62075,112,Typhoid,29,0
2024-05-26,Ward-8,14.3,93.2,1.2,16.0,11.8,7.25,4.86,8.35,1.85,16.666666666666664,97.2,65.10416666666667,61.66666666666667,58.62075,58,Flu,21,1
2024-05-26,Ward-8,14.3,93.2,1.2,16.0,11.8,6.69,4.54,5.51,1.89,-20.666666666666643,90.8,94.6875,63.0,59.81508333333334,112,Typhoid,29,0
